37.78928902868515, -122.4123596110534
37.78979774729768, -122.41158713485709
37.789933405002884, -122.41038550521841
37.789933405002884, -122.40909804489127
37.79013689109371, -122.40815390731802
37.79020471966613, -122.40652312423697
37.79054386159422, -122.40514983322134
37.79061168979307, -122.40437735702506
37.79054386159422, -122.40403403427115
37.79013689109371, -122.40394820358267
37.78972991835169, -122.40411986495963
37.78959426027292, -122.40583647872916
37.78925511398642, -122.40781058456412
37.78884813638793, -122.40944136764517
37.78884813638793, -122.41055716659537
37.78864464674813, -122.41184462692252
37.78857681674368, -122.41304625656119
37.788373326356734, -122.41562117721548
37.78830549610323, -122.4166511454772
37.78810200496914, -122.41759528305045
37.787830682585366, -122.41905440475455
37.78769502101989, -122.41974105026236
37.78762719014379, -122.42077101852408
37.78749152820476, -122.4221443095397
37.78735586601666, -122.42351760055533
37.78708454089339, -122.424719230194
37.78694887795816, -122.42635001327506
37.78681321477391, -122.42772330429068
37.78667755134059, -122.42901076461783
37.78654188765824, -122.43029822494498
37.78633839166774, -122.43098487045279
37.78620272736279, -122.43184317733756
37.785999230438385, -122.43364562179556
37.78586356551084, -122.43519057418814
37.78545656923383, -122.43673552658072
37.785117403957535, -122.44068373825064
37.78491390404463, -122.44197119857779
37.784846070615814, -122.44282950546256
37.78464256995576, -122.4452327647399
37.78430340094386, -122.44609107162466
37.78376072728726, -122.44609107162466
37.78335371942991, -122.44600524093619
37.78348938896473, -122.44488944198599
37.78376072728726, -122.44308699752798
37.78396423037543, -122.44179953720084
37.78403206461363, -122.4408553996276
37.78423556695468, -122.43836630966177
37.78457473627791, -122.4371646800231
37.784846070615814, -122.435705558319
37.78491390404463, -122.43407477523795
37.78504957071548, -122.43244399215689
37.785185237137306, -122.43115653182974
37.78525307025484, -122.42995490219107
37.78545656923383, -122.4290965953063
37.78545656923383, -122.42815245773306
37.785660067652486, -122.4272941508483
37.78606706280879, -122.4250625529479
37.78606706280879, -122.4232601084899
37.78627055954639, -122.42205847885123
37.786474055723666, -122.42042769577017
37.78660971953054, -122.4188827433776
37.78688104639717, -122.41725196029654
37.78708454089339, -122.41570700790396
37.78728803482924, -122.41364707138052
37.78755935920539, -122.41210211898795
37.78776285183376, -122.41004218246451
37.787966343901786, -122.40909804489127
37.78810200496914, -122.40781058456412
37.78823766578746, -122.40643729354849
37.78823766578746, -122.40549315597525
37.78850898667696, -122.40394820358267
37.78857681674368, -122.40351905014029
37.78803417446658, -122.40334738876334
37.787830682585366, -122.40377654220572
37.786406223726836, -122.41493453170767
37.78613489511694, -122.41750945236197
37.78545656923383, -122.42188681747427
37.78423556695468, -122.43373145248404
37.78348938896473, -122.43879546310416
37.782675368020286, -122.44497527267447
37.78247186138333, -122.44712103988638
37.78118297300395, -122.44746436264029
37.781047299235524, -122.4470352091979
37.78118297300395, -122.44566191818228
37.78158999281499, -122.4441169657897
37.78179350188001, -122.44291533615103
37.782200518329105, -122.44145621444693
37.782200518329105, -122.43999709274283
37.78260753253688, -122.43733634140006
37.782675368020286, -122.43639220382681
37.782675368020286, -122.4360488810729
37.782132682409916, -122.43587721969595
37.78192917427876, -122.435705558319
37.78186133811052, -122.43519057418814
37.782064846428455, -122.43407477523795
37.782064846428455, -122.4327873149108
37.782268354186066, -122.43158568527213
37.78240402571316, -122.43046988632193
37.78240402571316, -122.42978324081412
37.782743203441406, -122.42866744186392
37.78294670933126, -122.4261783518981
37.78315021466075, -122.42489089157095
37.783421554228454, -122.42283095504752
37.78376072728726, -122.41948355819693
37.78396423037543, -122.41793860580435
37.78423556695468, -122.41544951583853
37.78450690253778, -122.41270293380728
37.78504957071548, -122.40987052108756
37.785185237137306, -122.40909804489127
37.78532090331011, -122.4078964152526
37.78538873630311, -122.40695227767935
37.78552440210234, -122.40600814010611
37.78491390404463, -122.40660895492545
37.78457473627791, -122.40720976974478
37.784371234870754, -122.4082397380065
37.78409989878958, -122.41038550521841
37.783828561712255, -122.4126171031188
37.782743203441406, -122.41991271163931
37.78260753253688, -122.42120017196646
37.782539696991236, -122.42197264816275
37.78240402571316, -122.42291678573599
37.78233618998073, -122.42446173812857
37.782132682409916, -122.4258350291442
37.78192917427876, -122.42703665878287
37.78172566558727, -122.42883910324088
37.78125080979476, -122.43218650009146
37.78125080979476, -122.4327873149108
37.781115136150866, -122.43355979110709
37.780979462257946, -122.43441809799185
37.7807759509516, -122.43647803451529
37.780708113725, -122.43759383346548
37.78050460167156, -122.43931044723502
37.78023325139539, -122.4400829234313
37.77941919459013, -122.44034041549673
37.77914784032949, -122.44137038375845
37.77901216282562, -122.44248618270865
37.77901216282562, -122.44385947372427
37.77874080707083, -122.44574774887076
37.77860512881986, -122.44677771713248
37.778401610976516, -122.44720687057486
37.77758753400006, -122.44686354782095
37.77779105408463, -122.44531859542838
37.777994573608915, -122.44437445785513
37.77813025298048, -122.44248618270865
37.778401610976516, -122.44137038375845
37.778469450319896, -122.4400829234313
37.77867296797648, -122.43845214035025
37.7788086461029, -122.43750800277701
37.77908000160869, -122.43579138900748
37.77921567898804, -122.43338812973013
37.779487032999675, -122.43149985458365
37.77955487134693, -122.43029822494498
37.7798262241134, -122.42918242599478
37.77989406214937, -122.42798079635611
37.780097575883744, -122.42660750534048
37.780368926657985, -122.42454756881705
37.78057243908495, -122.42300261642447
37.780708113725, -122.42188681747427
37.7807759509516, -122.42120017196646
37.780979462257946, -122.41974105026236
37.78118297300395, -122.41862525131216
37.78145431979367, -122.41725196029654
37.78145431979367, -122.4163078227233
37.78158999281499, -122.41502036239615
37.78186133811052, -122.41347541000357
37.78199701038474, -122.41210211898795
37.782064846428455, -122.41098632003775
37.782200518329105, -122.41047133590689
37.781318646523346, -122.41141547348013
37.781047299235524, -122.41175879623404
37.780979462257946, -122.41304625656119
37.7807759509516, -122.41459120895377
37.78050460167156, -122.41605033065787
37.78016541367071, -122.41939772750845
37.7798262241134, -122.42085684921256
37.77975838601517, -122.42317427780142
37.779351356118354, -122.4258350291442
37.779351356118354, -122.42712248947134
37.77908000160869, -122.42780913497916
37.77887648507273, -122.42918242599478
37.77874080707083, -122.4305557170104
37.77853728960101, -122.4316715159606
37.7783337715709, -122.43338812973013
37.77819809257286, -122.4345897593688
37.77806241332581, -122.43561972763052
37.777858893988316, -122.43733634140006
37.777655374090514, -122.43845214035025
37.777384013355174, -122.44016875411978
37.777384013355174, -122.44162787582388
37.777112651623746, -122.44282950546256
37.7769769703845, -122.44428862716666
37.7769091296715, -122.44531859542838
37.776705607158924, -122.4463485636901
37.77663776619692, -122.44652022506705
37.776027194737125, -122.44643439437857
37.775620144295786, -122.44720687057486
37.7754844603173, -122.44875182296744
37.77500956443156, -122.45201338912955
37.7748738793325, -122.45321501876822
37.77460250838728, -122.45458830978384
